text,label,cleaned_text
Ligand Pharmaceuticals started at buy with $135 stock price target at Benchmark,1,ligand pharmaceutical started buy stock price target benchmark
Lovesac maintained as buy at Canaccord,1,lovesac maintained buy canaccord
Lululemon stock price target raised to $260 vs. $222 at Susquehanna,1,lululemon stock price target raised susquehanna
Lyft stock gets an upgrade due to competitive positioning,1,lyft stock get upgrade due competitive positioning
LyondellBasell sock price target raised to $107 vs. $99 at BofA Merrill Lynch,1,lyondellbasell sock price target raised bofa merrill lynch
Magnolia Oil & Gas started at overweight with $14 stock price target at KeyBanc Capital,1,magnolia oil gas started overweight stock price target keybanc capital
Mesa Air reiterated as outperform at Cowen,1,mesa air reiterated outperform cowen
Microchip Technology stock price target raised to $113 vs. $106 at SunTrust Robinson Humphrey,1,microchip technology stock price target raised suntrust robinson humphrey
Mizuho raises Intel on aggressive price cuts,1,mizuho raise intel aggressive price cut
Molina Healthcare stock price target raised to $165 from $155 at SunTrust RH,1,molina healthcare stock price target raised suntrust
Morgan Stanley analyst Joseph Moore upgraded NVIDIA (NASDAQ: $NVDA) from Equalweight to Overweight with a price tar… https://t.co/NVjiO6Brwb,1,morgan stanley analyst joseph moore upgraded nvidia nasdaq nvda equalweight overweight price tar
Morgan Stanley bullish on Eldorado Resorts ahead of Caesars combination,1,morgan stanley bullish eldorado resort ahead caesar combination
Morgan Stanley joins mortgage sector bulls,1,morgan stanley join mortgage sector bull
Morgan Stanley Raises Fortinet's Price Target After Bullish Analyst Day,1,morgan stanley raise fortinets price target bullish analyst day
Morgan Stanley upgrades NVIDIA $NVDA from Equal-Weight to Overweight and announces $259 price target.,1,morgan stanley upgrade nvidia nvda equalweight overweight announces price target
"Morgan Stanley upgrades Nvidia to buy, predicting 2020 will be 'a return to solid growth' https://t.co/9gTGxKbSGj",1,morgan stanley upgrade nvidia buy predicting return solid growth
"Munster Doubles Down, Says Apple Has 40% Upside This Year",1,munster double down say apple upside year
New bull sees 22% upside for Splunk,1,new bull see upside splunk
New for subscribers:  Morgan Stanley adds Amazon to its list of favorite stocks. Here are the rest... https://t.co/QbgS6IQXRt,1,new subscriber morgan stanley add amazon list favorite stock rest
Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,1,newmont goldcorp stock price target raised riley fbr
NLight target raised on Nutronics deal,1,nlight target raised nutronics deal
Nokia stock price target raised to $6.00 from $5.50 at MKM Partners,1,nokia stock price target raised mkm partner
Nuvasive upgraded to outperform vs market perform at Leerink,1,nuvasive upgraded outperform market perform leerink
"Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade",1,nvidia one best opportunity maintain high multiple morgan stanley say upgrade
Nvidia stock climbs after Morgan Stanley turns bullish,1,nvidia stock climb morgan stanley turn bullish
NXP Semiconductors stock price target raised to $139 vs. $128 at SunTrust Robinson Humphrey,1,nxp semiconductor stock price target raised suntrust robinson humphrey
Olin Corp. stock price target raised to $23 vs. $22 at BofA Merrill Lynch,1,olin corp stock price target raised bofa merrill lynch
"One analyst says TD could unlock ""significant value"" by selling its minority stake in Ameritrade after its purchase… https://t.co/swy7IVNnQE",1,one analyst say could unlock significant value selling minority stake ameritrade purchase
Onto Innovation stock price target raised to $50 from $40 at Benchmark,1,onto innovation stock price target raised benchmark
Owens Corning upgraded at Wells after raising residential insulation prices,1,owen corning upgraded well raising residential insulation price
"Owens Corning Upgraded On Strong Insulation, Roofing Potential",1,owen corning upgraded strong insulation roofing potential
Oyster Point Pharma initiated at overweight with $26 price target at JP Morgan,1,oyster point pharma initiated overweight price target morgan
"Paul Tudor Jones Sees the Potential for a Stock Market Explosion, to the Upside",1,paul tudor jones see potential stock market explosion upside
PennMac Financial rises to record as Piper gets more bullish,1,pennmac financial rise record piper get bullish
Piper likes DexCom in premarket analyst action,1,piper like dexcom premarket analyst action
"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,pixelworks inc reported analyst lifting price target
PPG Industries stock price target raised to $113 vs. $105 at BofA Merrill Lynch,1,ppg industry stock price target raised bofa merrill lynch
Prothena upgraded to outperform from in line at Evercore ISI,1,prothena upgraded outperform line evercore isi
Purple Innovation initiated at overweight with $12 price target at KeyBanc Capital,1,purple innovation initiated overweight price target keybanc capital
Quanterix maintained as outperform with $35 price target at Leerink,1,quanterix maintained outperform price target leerink
Results: KLA Corporation Beat Earnings Expectations And Analysts Now Have New Forecasts,1,result kla corporation beat earnings expectation analyst new forecast
RPM International stock price target raised to $79 vs. $75 at BofA Merrill Lynch,1,rpm international stock price target raised bofa merrill lynch
S&P Global stock price target raised to $322 from $274 at Stifel Nicolaus,1,global stock price target raised stifel nicolaus
Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,1,sanderson farm stock price target raised morgan
Schlumberger started at buy with $42 stock price target at Deutsche Bank,1,schlumberger started buy stock price target deutsche bank
Selvaag Bolig ASA Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,1,selvaag bolig asa beat earnings expectation here analyst think happen next
"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1,softbank last laugh wework deal one bernstein analyst say
Sonoma Pharma maintained as buy with $9 price target at Benchmark,1,sonoma pharma maintained buy price target benchmark
Splunk upgraded to overweight at Morgan Stanley,1,splunk upgraded overweight morgan stanley
"Starbucks Stock Is a Buy, According to This Investment Bank",1,starbucks stock buy according investment bank
Starbucks upgraded to overweight at J.P. Morgan after meeting with executives,1,starbucks upgraded overweight morgan meeting executive
"Stifel Upgrades Parker-Hannifin On Potential Synergies, Industry Recovery Prospects",1,stifel upgrade parkerhannifin potential synergy industry recovery prospect
"Stifel Upgrades Wendy's, Bullish On Breakfast And Digital Prospects",1,stifel upgrade wendys bullish breakfast digital prospect
"Syanptics raised on forecast, margin strength",1,syanptics raised forecast margin strength
Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1,synaptics stock price target raised morgan
"Synopsys upgraded to overweight from neutral at JPMorgan, price target raised to $160 from $157",1,synopsys upgraded overweight neutral jpmorgan price target raised
TE Connectivity stock price target raised to $95 vs. $94 at SunTrust Robinson Humphrey,1,connectivity stock price target raised suntrust robinson humphrey
Teekay Tankers upped two notches to Buy at BAML,1,teekay tanker upped two notch buy baml
Texas Instruments stock price target raised to $125 vs. $122 at SunTrust Robinson Humphrey,1,texas instrument stock price target raised suntrust robinson humphrey
Twitter stock price target raised to $36.50 from $34.50 at Wedbush,1,twitter stock price target raised wedbush
Twitter stock price target raised to $38 from $36 at SunTrust RH,1,twitter stock price target raised suntrust
Twitter stock price target raised to $47 from $34 at Susquehanna,1,twitter stock price target raised susquehanna
"Twitter, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,twitter inc reported analyst lifting price target
U.S. Well Services initiated at buy with $3.50 price target at Stifel,1,well service initiated buy price target stifel
Uber stock price target raised to $45 from $34 at MKM Partners,1,uber stock price target raised mkm partner
Uber stock price target raised to $49 from $47 at BofA Securities,1,uber stock price target raised bofa security
Uber stock price target raised to $50 from $45 at Oppenheimer,1,uber stock price target raised oppenheimer
Uber stock price target raised to $52 from $50 at Wedbush,1,uber stock price target raised wedbush
Uber stock price target raised to $54 from $50 at Deutsche Bank,1,uber stock price target raised deutsche bank
UBS raises Peloton’s price target to $40,1,ubs raise pelotons price target
UBS upgrades Hasbro on strong sales of Frozen II dolls into Black Friday https://t.co/23HWM60K7q,1,ubs upgrade hasbro strong sale frozen doll black friday
UDR upgraded to overweight from sector weight at KeyBanc Capital,1,udr upgraded overweight sector weight keybanc capital
Unisys stock price target raised to $21 from $18 at Sidoti & Co.,1,unisys stock price target raised sidoti
UnitedHealth stock price target raised to $338 from $303 at CFRA,1,unitedhealth stock price target raised cfra
Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1,upgrade arwr caci deck dks enr eqm etrn hlx kim lyft ntr nvda oran pro snap wen wing wri
Upgrades 4/7: $AMT $BHP $BK $CHH $ENI $EQNR $ETR $EXR $FCX $HOLX $HSIC $LOW $LSI $MAR $MAS $MGP $MHK $MXL $NGG $NWE… https://t.co/jXZNb22Cwb,1,upgrade amt bhp chh eni eqnr etr exr fcx holx hsic low lsi mar ma mgp mhk mxl ngg nwe
Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital,1,vertex pharmaceutical stock price target raised bmo capital
Vertical Research expects Allison Transmission to break out,1,vertical research expects allison transmission break
Voyager Therapeutics started at outperform with $26 stock price target at Oppenheimer,1,voyager therapeutic started outperform stock price target oppenheimer
Walt Disney stock price target raised to $143 from $141 at Imperial Capital,1,walt disney stock price target raised imperial capital
"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha… https://t.co/9TLXzYZjUs",1,well fargo analyst dori kesten lifted rating marriott mar overweight noting hotel chain sha
Wells still bullish on T-Mobile after unsurprising CEO change,1,well still bullish tmobile unsurprising ceo change
Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch,1,westlake chemical stock price target raised bofa merrill lynch
WestRock stock price target raised to $48 from $42 at BofA Merrill Lynch,1,westrock stock price target raised bofa merrill lynch
WestRock upgraded to buy from neutral at BofA Merrill Lynch,1,westrock upgraded buy neutral bofa merrill lynch
Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020,1,credit suisse see gaining
Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey,1,williams co initiated buy price target suntrust robinson humphrey
"Workday added to Goldman's conviction list, stock gains",1,workday added goldman conviction list stock gain
Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1,zendesk stock price target raised stifel nicolaus
Zendesk targets raised after 'solid' results,1,zendesk target raised solid result
$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,2,mkm partner put number victoria secret
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,2,wing baird return wingstop bull camp
Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,2,analyst react fcc decision intelsat cband spectrum auction
Arex Capital ramps up pressure on Zagg,2,arex capital ramp pressure zagg
Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,2,aviation capital group assigned baa rating moody
"Benzinga's Top Upgrades, Downgrades For December 17, 2019",2,benzingas top upgrade downgrade december
"Benzinga's Top Upgrades, Downgrades For November 25, 2019",2,benzingas top upgrade downgrade november
